"id"	"transcript_id"	"speaker"	"utterance"	"sex"	"comment"	"participants"	"age_targetchild"	"age_years_targetchild"	"location"	"date"	"words"	"collection"	"corpus"
2396	"1970-01-25"	"CHI"	"Daddy ."	"male"	"*CHI: Daddy . %pho: ddi %mod: ddi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2397	"1970-01-25"	"CHI"	"dancing ."	"male"	"*CHI: dancing . %pho: datin %mod: dnsi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2398	"1970-01-25"	"CHI"	"Daniel ."	"male"	"*CHI: Daniel . %pho: dnil %mod: dnjl %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2399	"1970-01-25"	"CHI"	"Daniel ."	"male"	"*CHI: Daniel . %pho: dnil %mod: dnjl %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2400	"1970-01-25"	"CHI"	"desk ."	"male"	"*CHI: desk . %pho: k %mod: dsk %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2401	"1970-01-25"	"CHI"	"desk ."	"male"	"*CHI: desk . %pho: dk %mod: dsk %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2402	"1970-01-25"	"CHI"	"diary ."	"male"	"*CHI: diary . %pho: di %mod: dairi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2403	"1970-01-25"	"CHI"	"diary ."	"male"	"*CHI: diary . %pho: dri %mod: dairi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2404	"1970-01-25"	"CHI"	"difficult ."	"male"	"*CHI: difficult . %pho: iptu %mod: difiklt %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2405	"1970-01-25"	"CHI"	"difficult ."	"male"	"*CHI: difficult . %pho: iptul %mod: difiklt %xstage: 13 %com: check quality of vowel in target"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2406	"1970-01-25"	"CHI"	"dirty ."	"male"	"*CHI: dirty . %pho: dti %mod: dti %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2407	"1970-01-25"	"CHI"	"do ."	"male"	"*CHI: do . %pho: du %mod: du %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2408	"1970-01-25"	"CHI"	"dog ."	"male"	"*CHI: dog . %pho: d %mod: d %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2409	"1970-01-25"	"CHI"	"dog ."	"male"	"*CHI: dog . %pho: %mod: d %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2410	"1970-01-25"	"CHI"	"dog ."	"male"	"*CHI: dog . %pho: dk %mod: d %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2411	"1970-01-25"	"CHI"	"drawn ."	"male"	"*CHI: drawn . %pho: dn %mod: drn %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2412	"1970-01-25"	"CHI"	"drawn ."	"male"	"*CHI: drawn . %pho: drn %mod: drn %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2413	"1970-01-25"	"CHI"	"drink ."	"male"	"*CHI: drink . %pho: dik %mod: drik %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2414	"1970-01-25"	"CHI"	"drink ."	"male"	"*CHI: drink . %pho: lik %mod: drik %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2415	"1970-01-25"	"CHI"	"drink ."	"male"	"*CHI: drink . %pho: rik %mod: drik %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2416	"1970-01-25"	"CHI"	"drink ."	"male"	"*CHI: drink . %pho: ik %mod: drik %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2417	"1970-01-25"	"CHI"	"drink ."	"male"	"*CHI: drink . %pho: ik %mod: drik %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2418	"1970-01-25"	"CHI"	"drinking ."	"male"	"*CHI: drinking . %pho: drikin %mod: driki %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2419	"1970-01-25"	"CHI"	"drive ."	"male"	"*CHI: drive . %pho: draiv %mod: draiv %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2420	"1970-01-25"	"CHI"	"drunk ."	"male"	"*CHI: drunk . %pho: drit %mod: drk %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2421	"1970-01-25"	"CHI"	"duck ."	"male"	"*CHI: duck . %pho: k %mod: dk %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2422	"1970-01-25"	"CHI"	"duck ."	"male"	"*CHI: duck . %pho: dk %mod: dk %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2423	"1970-01-25"	"CHI"	"eaten ."	"male"	"*CHI: eaten . %pho: tn %mod: itn %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2424	"1970-01-25"	"CHI"	"egg ."	"male"	"*CHI: egg . %pho: %mod: %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2425	"1970-01-25"	"CHI"	"enough ."	"male"	"*CHI: enough . %pho: nf %mod: inf %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2426	"1970-01-25"	"CHI"	"few ."	"male"	"*CHI: few . %pho: wu %mod: fju %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2427	"1970-01-25"	"CHI"	"field ."	"male"	"*CHI: field . %pho: wild %mod: fild %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2428	"1970-01-25"	"CHI"	"fishes ."	"male"	"*CHI: fishes . %pho: witit %mod: fiiz %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2429	"1970-01-25"	"CHI"	"flex ."	"male"	"*CHI: flex . %pho: vlk %mod: flks %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2430	"1970-01-25"	"CHI"	"floor ."	"male"	"*CHI: floor . %pho: vl %mod: fl %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2431	"1970-01-25"	"CHI"	"Foster ."	"male"	"*CHI: Foster . %pho: wt %mod: fst %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2432	"1970-01-25"	"CHI"	"frog ."	"male"	"*CHI: frog . %pho: vr %mod: fr %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2433	"1970-01-25"	"CHI"	"front ."	"male"	"*CHI: front . %pho: vrnt %mod: frnt %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2434	"1970-01-25"	"CHI"	"full ."	"male"	"*CHI: full . %pho: wul %mod: ful %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2435	"1970-01-25"	"CHI"	"full ."	"male"	"*CHI: full . %pho: vul %mod: ful %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2436	"1970-01-25"	"CHI"	"full ."	"male"	"*CHI: full . %pho: ful %mod: ful %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2437	"1970-01-25"	"CHI"	"gag ."	"male"	"*CHI: gag . %pho: d %mod: %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2438	"1970-01-25"	"CHI"	"gag ."	"male"	"*CHI: gag . %pho: %mod: %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2439	"1970-01-25"	"CHI"	"giraffe ."	"male"	"*CHI: giraffe . %pho: dirf %mod: irf %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2440	"1970-01-25"	"CHI"	"girl ."	"male"	"*CHI: girl . %pho: l %mod: l %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2441	"1970-01-25"	"CHI"	"God ."	"male"	"*CHI: God . %pho: d %mod: d %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2442	"1970-01-25"	"CHI"	"groin ."	"male"	"*CHI: groin . %pho: rin %mod: rin %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2443	"1970-01-25"	"CHI"	"hand-brake ."	"male"	"*CHI: hand-brake . %pho: ndbreik %mod: hndbreik %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	2	"EngUK"	"Smith"
2444	"1970-01-25"	"CHI"	"hand-brake ."	"male"	"*CHI: hand-brake . %pho: ndbleik %mod: hndbreik %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	2	"EngUK"	"Smith"
2445	"1970-01-25"	"CHI"	"helping ."	"male"	"*CHI: helping . %pho: pin %mod: hlpi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2446	"1970-01-25"	"CHI"	"helping ."	"male"	"*CHI: helping . %pho: plin %mod: hlpi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2447	"1970-01-25"	"CHI"	"here ."	"male"	"*CHI: here . %pho: ti %mod: hi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2448	"1970-01-25"	"CHI"	"joke ."	"male"	"*CHI: joke . %pho: ok %mod: euk %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2449	"1970-01-25"	"CHI"	"jump ."	"male"	"*CHI: jump . %pho: dmp %mod: mp %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2450	"1970-01-25"	"CHI"	"jumped ."	"male"	"*CHI: jumped . %pho: dpt %mod: mpt %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2451	"1970-01-25"	"CHI"	"jumped ."	"male"	"*CHI: jumped . %pho: dmpt %mod: mpt %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2452	"1970-01-25"	"CHI"	"keeping ."	"male"	"*CHI: keeping . %pho: kipin %mod: kipi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2453	"1970-01-25"	"CHI"	"kiss ."	"male"	"*CHI: kiss . %pho: kit %mod: kis %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2454	"1970-01-25"	"CHI"	"kitchen ."	"male"	"*CHI: kitchen . %pho: kitn %mod: kin %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2455	"1970-01-25"	"CHI"	"knock ."	"male"	"*CHI: knock . %pho: lk %mod: nk %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2456	"1970-01-25"	"CHI"	"knock ."	"male"	"*CHI: knock . %pho: nk %mod: nk %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2457	"1970-01-25"	"CHI"	"ladle ."	"male"	"*CHI: ladle . %pho: leiu %mod: leidl %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2458	"1970-01-25"	"CHI"	"ladle ."	"male"	"*CHI: ladle . %pho: leiul %mod: leidl %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2459	"1970-01-25"	"CHI"	"lamb ."	"male"	"*CHI: lamb . %pho: lm %mod: lm %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2460	"1970-01-25"	"CHI"	"let's ."	"male"	"*CHI: let's . %pho: lt %mod: l %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	2	"EngUK"	"Smith"
2461	"1970-01-25"	"CHI"	"life ."	"male"	"*CHI: life . %pho: laif %mod: laif %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2462	"1970-01-25"	"CHI"	"lion ."	"male"	"*CHI: lion . %pho: ln %mod: lain %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2463	"1970-01-25"	"CHI"	"little ."	"male"	"*CHI: little . %pho: lidi %mod: litl %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2464	"1970-01-25"	"CHI"	"little ."	"male"	"*CHI: little . %pho: liti %mod: litl %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2465	"1970-01-25"	"CHI"	"Lucinda ."	"male"	"*CHI: Lucinda . %pho: lutind %mod: lusind %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2466	"1970-01-25"	"CHI"	"lunch ."	"male"	"*CHI: lunch . %pho: lnt %mod: ln %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2467	"1970-01-25"	"CHI"	"machine ."	"male"	"*CHI: machine . %pho: mtin %mod: min %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2468	"1970-01-25"	"CHI"	"mat ."	"male"	"*CHI: mat . %pho: mt %mod: mt %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2469	"1970-01-25"	"CHI"	"monster ."	"male"	"*CHI: monster . %pho: mnt %mod: mnst %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2470	"1970-01-25"	"CHI"	"motor-car ."	"male"	"*CHI: motor-car . %pho: mutka %mod: mutka %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	2	"EngUK"	"Smith"
2471	"1970-01-25"	"CHI"	"motor-car ."	"male"	"*CHI: motor-car . %pho: mokka %mod: mutka %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	2	"EngUK"	"Smith"
2472	"1970-01-25"	"CHI"	"muzzle ."	"male"	"*CHI: muzzle . %pho: mdl %mod: mzl %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2473	"1970-01-25"	"CHI"	"neck ."	"male"	"*CHI: neck . %pho: nk %mod: nk %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2474	"1970-01-25"	"CHI"	"noddle ."	"male"	"*CHI: noddle . %pho: nl %mod: ndl %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2475	"1970-01-25"	"CHI"	"now ."	"male"	"*CHI: now . %pho: nu %mod: nau %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2476	"1970-01-25"	"CHI"	"now ."	"male"	"*CHI: now . %pho: nau %mod: nau %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2477	"1970-01-25"	"CHI"	"number ."	"male"	"*CHI: number . %pho: nmbr %mod: nmb %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2478	"1970-01-25"	"CHI"	"outside ."	"male"	"*CHI: outside . %pho: auttaid %mod: autsaid %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2479	"1970-01-25"	"CHI"	"paper ."	"male"	"*CHI: paper . %pho: peip %mod: peip %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2480	"1970-01-25"	"CHI"	"paper ."	"male"	"*CHI: paper . %pho: peipr %mod: peip %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2481	"1970-01-25"	"CHI"	"paper ."	"male"	"*CHI: paper . %pho: peibr %mod: peip %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2482	"1970-01-25"	"CHI"	"pardon ."	"male"	"*CHI: pardon . %pho: padn %mod: padn %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2483	"1970-01-25"	"CHI"	"peel ."	"male"	"*CHI: peel . %pho: pil %mod: pil %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2484	"1970-01-25"	"CHI"	"pen ."	"male"	"*CHI: pen . %pho: pn %mod: pn %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2485	"1970-01-25"	"CHI"	"pen-knife ."	"male"	"*CHI: pen-knife . %pho: pnnaif %mod: pnnaif %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	2	"EngUK"	"Smith"
2486	"1970-01-25"	"CHI"	"pencil ."	"male"	"*CHI: pencil . %pho: pntl %mod: pnsil %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2487	"1970-01-25"	"CHI"	"penis ."	"male"	"*CHI: penis . %pho: pinit %mod: pinis %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2488	"1970-01-25"	"CHI"	"pig ."	"male"	"*CHI: pig . %pho: pi %mod: pi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2489	"1970-01-25"	"CHI"	"pin ."	"male"	"*CHI: pin . %pho: pin %mod: pin %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2490	"1970-01-25"	"CHI"	"pink ."	"male"	"*CHI: pink . %pho: pik %mod: pik %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2491	"1970-01-25"	"CHI"	"play ."	"male"	"*CHI: play . %pho: plei %mod: plei %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2492	"1970-01-25"	"CHI"	"post ."	"male"	"*CHI: post . %pho: put %mod: pust %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2493	"1970-01-25"	"CHI"	"pullover ."	"male"	"*CHI: pullover . %pho: pulov %mod: puluv %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2494	"1970-01-25"	"CHI"	"putting ."	"male"	"*CHI: putting . %pho: putin %mod: puti %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2495	"1970-01-25"	"CHI"	"rat ."	"male"	"*CHI: rat . %pho: rt %mod: rt %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2496	"1970-01-25"	"CHI"	"raw ."	"male"	"*CHI: raw . %pho: r %mod: r %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2497	"1970-01-25"	"CHI"	"reach ."	"male"	"*CHI: reach . %pho: rit %mod: ri %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2498	"1970-01-25"	"CHI"	"remember ."	"male"	"*CHI: remember . %pho: mmb %mod: rimmb %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2499	"1970-01-25"	"CHI"	"rider ."	"male"	"*CHI: rider . %pho: raid %mod: raid %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2500	"1970-01-25"	"CHI"	"rivet ."	"male"	"*CHI: rivet . %pho: rivit %mod: rivit %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2501	"1970-01-25"	"CHI"	"sailor ."	"male"	"*CHI: sailor . %pho: teil %mod: seil %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2502	"1970-01-25"	"CHI"	"salt ."	"male"	"*CHI: salt . %pho: llt %mod: slt %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2503	"1970-01-25"	"CHI"	"salt ."	"male"	"*CHI: salt . %pho: dlt %mod: slt %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2504	"1970-01-25"	"CHI"	"same ."	"male"	"*CHI: same . %pho: teim %mod: seim %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2505	"1970-01-25"	"CHI"	"sash ."	"male"	"*CHI: sash . %pho: rt %mod: s %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2506	"1970-01-25"	"CHI"	"sat ."	"male"	"*CHI: sat . %pho: tt %mod: st %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2507	"1970-01-25"	"CHI"	"sausage ."	"male"	"*CHI: sausage . %pho: ttid %mod: ssi %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2508	"1970-01-25"	"CHI"	"say ."	"male"	"*CHI: say . %pho: ei %mod: sei %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2509	"1970-01-25"	"CHI"	"scissors ."	"male"	"*CHI: scissors . %pho: tid %mod: sizs %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2510	"1970-01-25"	"CHI"	"scissors ."	"male"	"*CHI: scissors . %pho: tid %mod: sizs %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2511	"1970-01-25"	"CHI"	"scream ."	"male"	"*CHI: scream . %pho: klim %mod: skrim %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2512	"1970-01-25"	"CHI"	"screw ."	"male"	"*CHI: screw . %pho: kru %mod: skru %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2513	"1970-01-25"	"CHI"	"see ."	"male"	"*CHI: see . %pho: ti %mod: si %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
2514	"1970-01-25"	"CHI"	"see ."	"male"	"*CHI: see . %pho: i %mod: si %xstage: 13"	" CHI Amahl Target_Child "	"2;7.21"	"2"	""	" 25-JAN-1970 "	1	"EngUK"	"Smith"
